,Year,Title,Album,Artist,Release_Date,Duration,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time_Signature
7,2020,Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,75,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,4
8,2020,death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,83,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,4
9,2020,august,folklore,Taylor Swift,2020-07-24,261922,84,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,4
10,2020,What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,160000,81,0.65,0.709,0.548,1.59e-06,0.133,-8.493,0.353,83.995,4
11,2020,"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,2020-08-29,195428,54,0.25,0.8,0.658,0.0,0.111,-6.142,0.079,140.042,4
12,2020,Falling,Nicotine,Trevor Daniel,2020-03-26,159381,1,0.123,0.784,0.43,0.0,0.0887,-8.756,0.0364,127.087,4
13,2020,ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,2020-04-17,181733,79,0.247,0.746,0.69,0.0,0.101,-7.956,0.164,89.977,4
14,2020,Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,2020-07-24,140525,12,0.221,0.7,0.722,0.0,0.272,-3.558,0.0369,90.989,4
15,2020,Intentions (feat. Quavo),Changes,Justin Bieber,2020-02-14,212866,76,0.3,0.806,0.546,0.0,0.102,-6.637,0.0575,147.986,4
16,2020,Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2019-09-13,176218,58,0.0149,0.785,0.721,0.00432,0.285,-5.457,0.0506,121.962,4
17,2020,Come & Go (with Marshmello),Come & Go (with Marshmello),Juice WRLD,2020-07-09,205484,65,0.0173,0.625,0.811,0.0,0.16,-5.183,0.0659,144.994,4
18,2020,Say So,Hot Pink,Doja Cat,2019-11-07,237893,78,0.264,0.787,0.673,3.35e-06,0.0904,-4.583,0.159,110.962,4
19,2020,Monster (Shawn Mendes & Justin Bieber),Monster,Shawn Mendes,2020-11-20,178994,73,0.0676,0.652,0.383,0.0,0.0828,-7.076,0.0516,145.765,4
20,2020,you broke me first,you broke me first,Tate McRae,2020-04-17,169265,83,0.785,0.667,0.373,0.0,0.0906,-9.389,0.05,124.148,4
21,2020,Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,2020-05-08,228482,83,0.223,0.597,0.45,0.0,0.382,-6.658,0.0418,178.765,3
22,2020,Break My Heart,Break My Heart,Dua Lipa,2020-03-25,221820,67,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0.0886,113.012,4
23,2020,Party Girl,Party Girl,StaySolidRocky,2020-04-21,147800,70,0.749,0.728,0.431,0.0,0.0996,-9.966,0.0622,130.022,4
24,2020,For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,190476,81,0.114,0.823,0.586,0.0,0.193,-6.606,0.2,125.971,4
25,2020,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,2020-08-07,187541,80,0.0194,0.935,0.454,0.0,0.0824,-7.509,0.375,133.073,4
26,2020,Life Is Good (feat. Drake),High Off Life,Future,2020-05-15,237918,73,0.067,0.795,0.574,0.0,0.15,-6.903,0.487,142.053,4
27,2020,Adore You,Fine Line,Harry Styles,2019-12-13,207133,85,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,4
28,2020,Supalonely (feat. Gus Dapperton),Hey u x,BENEE,2020-11-13,223488,61,0.291,0.862,0.631,0.000209,0.123,-4.746,0.0515,128.978,4
29,2020,cardigan,folklore,Taylor Swift,2020-07-24,239560,50,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4
30,2020,everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,85,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4
31,2020,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),Surf Mesa,2019-11-26,176546,76,0.0686,0.674,0.774,0.00188,0.393,-7.567,0.0892,112.05,4
32,2020,Holy (feat. Chance The Rapper),Holy,Justin Bieber,2020-09-18,212093,73,0.196,0.673,0.704,0.0,0.0898,-8.056,0.36,86.919,4
33,2020,Ride It,Ride It,Regard,2019-07-26,157605,80,0.177,0.88,0.751,6.43e-05,0.106,-4.258,0.0874,117.948,4
34,2020,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,2020-06-11,171374,76,0.234,0.767,0.481,0.0,0.269,-8.52,0.0803,150.076,4
35,2020,Prisoner (feat. Dua Lipa),Prisoner (feat. Dua Lipa),Miley Cyrus,2020-11-20,169333,8,0.0103,0.781,0.67,0.0,0.0761,-3.912,0.0452,127.99,4
36,2020,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,2020-04-29,242000,66,0.016,0.822,0.743,0.0,0.127,-4.772,0.28,84.459,4
37,2020,Toosie Slide,Toosie Slide,Drake,2020-04-03,247058,73,0.321,0.834,0.454,6.15e-06,0.114,-9.75,0.201,81.618,4
38,2020,Blueberry Faygo,Certified Hitmaker,Lil Mosey,2020-02-06,162546,75,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,99.034,4
39,2020,POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,2020-07-17,200221,74,0.057,0.8,0.56,0.0,0.134,-4.818,0.261,163.071,4
40,2020,How You Like That,How You Like That,BLACKPINK,2020-06-26,181263,1,0.0694,0.828,0.782,3.41e-05,0.0544,-4.014,0.0918,130.013,4
41,2020,Midnight Sky,Midnight Sky,Miley Cyrus,2020-08-14,223279,8,0.00115,0.705,0.814,0.00312,0.203,-5.466,0.0346,110.0,4
42,2020,Yummy,Yummy,Justin Bieber,2020-01-03,210426,68,0.366,0.687,0.514,0.0,0.116,-6.612,0.0897,145.921,4
43,2020,Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,183290,78,0.0125,0.794,0.793,0.0,0.0952,-4.521,0.0842,123.941,4
44,2020,Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,86,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4
45,2020,DÁKITI,DÁKITI,Bad Bunny,2020-10-30,205090,83,0.401,0.731,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,4
46,2020,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2019-11-22,215106,83,0.604,0.459,0.575,0.0,0.0885,-4.858,0.0573,111.881,4
47,2020,You should be sad,Manic,Halsey,2020-01-17,205473,72,0.143,0.591,0.585,0.0,0.109,-6.35,0.0277,110.94,4
48,2020,Dance Monkey,Dance Monkey,Tones And I,2019-05-10,209754,64,0.688,0.826,0.593,0.000161,0.17,-6.401,0.0976,98.083,4
49,2020,Memories,Memories,Maroon 5,2019-09-20,189486,31,0.837,0.764,0.32,0.0,0.0822,-7.209,0.0546,91.019,4
50,2020,Therefore I Am,Therefore I Am,Billie Eilish,2020-11-12,174321,74,0.218,0.889,0.34,0.13,0.055,-7.773,0.0697,94.009,4
51,2020,That Way - Bonus Track,Eternal Atake,Lil Uzi Vert,2020-03-06,212354,63,0.0546,0.712,0.598,0.0,0.154,-5.368,0.0388,130.007,4
52,2020,34+35,Positions,Ariana Grande,2020-10-30,173710,81,0.237,0.83,0.585,0.0,0.248,-6.476,0.094,109.978,4
53,2020,Levitating (feat. DaBaby),Levitating (feat. DaBaby),Dua Lipa,2020-10-01,203064,77,0.00883,0.702,0.825,0.0,0.0674,-3.787,0.0601,102.977,4
54,2020,THE SCOTTS,THE SCOTTS,THE SCOTTS,2020-04-24,165977,76,0.233,0.716,0.537,0.0,0.157,-7.648,0.0514,129.979,4
55,2020,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,2020-06-24,227478,74,0.0631,0.904,0.723,0.0,0.185,-5.224,0.26,145.013,4
56,2020,Breaking Me,Breaking Me,Topic,2019-12-19,166793,77,0.223,0.789,0.72,0.0,0.129,-5.652,0.218,122.031,4
57,2020,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),Joel Corry,2020-07-03,166028,79,0.168,0.734,0.874,1.14e-05,0.0489,-3.158,0.0662,122.953,4
58,2020,Put Your Records On,Put Your Records On,Ritt Momney,2020-04-24,210463,75,0.0563,0.399,0.491,0.00089,0.11,-10.778,0.0538,91.066,4
59,2020,Mood Swings (feat. Lil Tjay),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,213333,78,0.487,0.48,0.602,0.0,0.0848,-6.335,0.368,179.798,4
60,2020,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,2020-08-14,261492,79,0.244,0.761,0.518,3.47e-05,0.107,-8.871,0.134,133.976,4
61,2020,Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,2020-01-17,210800,83,0.145,0.808,0.745,0.0,0.292,-5.26,0.342,165.995,4
62,2020,In Your Eyes,After Hours,The Weeknd,2020-03-20,237520,80,0.00285,0.667,0.719,8.1e-05,0.0736,-5.371,0.0346,100.021,4
63,2020,Rare,Rare,Selena Gomez,2020-01-10,220589,64,0.208,0.838,0.545,8.01e-05,0.103,-6.713,0.0706,114.998,4
64,2020,my ex's best friend (with blackbear),my ex's best friend (with blackbear),Machine Gun Kelly,2020-08-07,138970,2,0.00391,0.728,0.685,0.0,0.152,-5.096,0.0433,124.934,4
65,2020,ON (Feat. Sia),MAP OF THE SOUL : 7,BTS,2020-02-21,246816,0,0.137,0.591,0.848,0.0,0.372,-4.397,0.0828,105.922,4
66,2020,MAMACITA,MAMACITA,Black Eyed Peas,2020-04-10,249142,67,0.193,0.894,0.635,0.00105,0.0823,-6.929,0.0473,105.013,4
67,2020,Tusa,Tusa,KAROL G,2019-11-07,200960,77,0.295,0.803,0.715,0.000134,0.0574,-3.28,0.298,101.085,4
68,2020,Be Kind (with Halsey),Be Kind (with Halsey),Marshmello,2020-05-01,172761,76,0.00776,0.63,0.633,0.0,0.0541,-7.088,0.0457,93.995,4
69,2020,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,87,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4
70,2020,Past Life (with Selena Gomez),Past Life (with Selena Gomez),Trevor Daniel,2020-06-26,186480,64,0.102,0.575,0.543,0.0,0.176,-5.062,0.0529,159.905,4
71,2020,Lonely (with benny blanco),Lonely (with benny blanco),Justin Bieber,2020-10-16,149297,73,0.864,0.631,0.239,0.0,0.116,-7.071,0.0398,79.859,4
72,2020,UN DIA (ONE DAY) (Feat. Tainy),UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2020-07-24,232253,74,0.00536,0.571,0.693,0.0,0.173,-8.234,0.0545,168.169,4
73,2020,Physical,Future Nostalgia,Dua Lipa,2020-03-27,193829,77,0.0137,0.647,0.844,0.000658,0.102,-3.756,0.0457,146.967,4
74,2020,Hawái,PAPI JUANCHO,Maluma,2020-08-21,199112,78,0.185,0.783,0.727,2.46e-05,0.0626,-3.454,0.389,180.067,4
75,2020,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe,2019-10-17,208687,78,0.866,0.464,0.473,0.0,0.109,-10.086,0.129,75.801,4
76,2020,RITMO (Bad Boys For Life),Translation,Black Eyed Peas,2020-06-18,214934,43,0.0259,0.723,0.704,0.00109,0.792,-7.088,0.0571,105.095,4
77,2020,Sour Candy (with BLACKPINK),Sour Candy (with BLACKPINK),Lady Gaga,2020-05-28,157706,68,0.0604,0.752,0.87,1.12e-05,0.489,-3.812,0.0623,120.006,4
78,2020,Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,194621,0,0.00336,0.65,0.613,0.0,0.267,-6.13,0.128,149.972,4
79,2020,Play Date,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,179867,78,0.612,0.68,0.729,0.0,0.224,-5.077,0.0475,123.97,4
80,2020,Know Your Worth,Know Your Worth,Khalid,2020-02-04,181436,70,0.145,0.79,0.694,0.00252,0.281,-7.726,0.0708,103.007,4
81,2020,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,81,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4
82,2020,Ice Cream (with Selena Gomez),Ice Cream (with Selena Gomez),BLACKPINK,2020-08-28,175813,65,0.0342,0.79,0.729,9.31e-05,0.0411,-3.843,0.334,159.989,4
83,2020,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,83,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4
84,2020,Go Crazy,Slime & B,Chris Brown,2020-05-08,176960,78,0.316,0.755,0.578,0.0,0.25,-8.932,0.145,94.148,4
85,2020,Wonder,Wonder,Shawn Mendes,2020-10-02,172692,71,0.131,0.333,0.637,1.8e-05,0.149,-4.904,0.0581,139.898,4
86,2020,TKN (feat. Travis Scott),TKN (feat. Travis Scott),ROSALÍA,2020-05-28,129370,70,0.192,0.776,0.509,1.49e-06,0.115,-6.266,0.467,94.634,4
87,2020,BELIEVE IT,PARTYMOBILE,PARTYNEXTDOOR,2020-03-27,183219,70,0.0902,0.43,0.7,0.0,0.216,-5.35,0.264,158.373,4
88,2020,What A Man Gotta Do,What A Man Gotta Do,Jonas Brothers,2020-01-17,180644,72,0.00839,0.852,0.698,1.03e-06,0.0773,-7.206,0.0629,113.039,4
89,2020,Lovesick Girls,THE ALBUM,BLACKPINK,2020-10-02,194765,73,0.00559,0.654,0.707,0.0,0.0873,-5.661,0.0664,127.97,4
90,2020,Stupid Love,Stupid Love,Lady Gaga,2020-02-28,193530,33,0.00146,0.676,0.815,0.00041,0.275,-4.294,0.0625,117.973,4
91,2020,Heather,Kid Krow,Conan Gray,2020-03-20,198040,89,0.584,0.357,0.425,0.0,0.322,-7.301,0.0333,102.078,3
92,2020,Safaera,YHLQMDLG,Bad Bunny,2020-02-29,295176,80,0.0103,0.607,0.829,0.0,0.107,-4.074,0.379,96.172,4
93,2020,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,82,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4
94,2020,Take You Dancing,Take You Dancing,Jason Derulo,2020-07-22,190306,77,0.0332,0.789,0.711,0.0,0.0876,-4.248,0.041,112.985,4
95,2020,Good News,Circles,Mac Miller,2020-01-17,342040,75,0.853,0.794,0.32,0.134,0.112,-12.92,0.173,174.088,4
96,2020,my future,my future,Billie Eilish,2020-07-30,208155,71,0.795,0.444,0.309,0.132,0.352,-10.956,0.062,104.745,4
97,2020,Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,81,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.029,116.967,4
98,2020,I’m Ready (with Demi Lovato),I’m Ready (with Demi Lovato),Sam Smith,2020-04-16,200838,64,0.00346,0.501,0.674,3.56e-05,0.282,-6.363,0.0408,155.051,4
99,2020,HOLIDAY,HOLIDAY,Lil Nas X,2020-11-13,154997,75,0.12,0.81,0.511,0.0,0.0832,-6.924,0.164,151.947,4
0,2021,good 4 u,good 4 u,Olivia Rodrigo,2021-05-14,178147,25,0.3,0.556,0.661,0.0,0.101,-5.052,0.204,168.56,4
1,2021,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,2021-03-31,137875,77,0.297,0.61,0.508,0.0,0.384,-6.682,0.152,178.818,4
2,2021,Beggin',Chosen,Måneskin,2017-12-08,211560,85,0.127,0.714,0.8,0.0,0.359,-4.808,0.0504,134.002,4
3,2021,Bad Habits,Bad Habits,Ed Sheeran,2021-06-25,231041,22,0.0469,0.808,0.897,3.14e-05,0.364,-3.712,0.0348,126.026,4
4,2021,drivers license,drivers license,Olivia Rodrigo,2021-01-08,242013,29,0.721,0.585,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,4
5,2021,Easy On Me,Easy On Me,Adele,2021-10-14,224694,84,0.578,0.604,0.366,0.0,0.133,-7.519,0.0282,141.981,4
6,2021,Leave The Door Open,Leave The Door Open,Bruno Mars,2021-03-05,242096,15,0.182,0.586,0.616,0.0,0.0927,-7.964,0.0324,148.088,4
7,2021,Peaches (feat. Daniel Caesar & Giveon),Justice,Justin Bieber,2021-03-19,198081,84,0.321,0.677,0.696,0.0,0.42,-6.181,0.119,90.03,4
8,2021,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix),The Weeknd,2021-04-23,191013,83,0.0215,0.65,0.825,2.44e-05,0.0936,-4.645,0.0325,118.091,4
9,2021,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,141805,88,0.0383,0.591,0.764,0.0,0.103,-5.484,0.0483,169.928,4
10,2021,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Doja Cat,2021-04-09,208866,81,0.235,0.762,0.701,0.000158,0.123,-3.541,0.0286,110.968,4
11,2021,INDUSTRY BABY (feat. Jack Harlow),MONTERO,Lil Nas X,2021-09-17,212352,81,0.0221,0.741,0.691,0.0,0.0476,-7.395,0.0672,150.087,4
12,2021,Butter,Butter,BTS,2021-05-21,164441,2,0.00323,0.759,0.459,0.0,0.0906,-5.187,0.0948,109.997,4
13,2021,34+35,Positions,Ariana Grande,2020-10-30,173710,81,0.237,0.83,0.585,0.0,0.248,-6.476,0.094,109.978,4
14,2021,Woman,Planet Her,Doja Cat,2021-06-25,172626,87,0.0888,0.824,0.764,0.00294,0.117,-4.175,0.0854,107.998,4
15,2021,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,2020-12-04,160191,82,0.112,0.653,0.524,0.0,0.203,-9.016,0.0502,83.97,4
16,2021,deja vu,deja vu,Olivia Rodrigo,2021-04-01,215507,19,0.593,0.439,0.61,1.07e-05,0.341,-7.236,0.116,181.088,4
17,2021,Heartbreak Anniversary,TAKE TIME,Giveon,2020-03-27,198370,83,0.524,0.449,0.465,1.02e-06,0.303,-8.964,0.0791,89.087,3
18,2021,Good Days,Good Days,SZA,2020-12-25,279204,83,0.499,0.436,0.655,8.1e-06,0.688,-8.37,0.0583,121.002,4
19,2021,Happier Than Ever,Happier Than Ever,Billie Eilish,2021-07-30,298899,87,0.767,0.332,0.225,0.00349,0.128,-8.697,0.0348,81.055,3
20,2021,Heat Waves,Dreamland,Glass Animals,2020-08-07,238805,82,0.44,0.761,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,4
21,2021,My Universe,My Universe,Coldplay,2021-09-24,228000,83,0.00813,0.588,0.701,0.0,0.2,-6.39,0.0402,104.988,4
22,2021,Levitating (feat. DaBaby),Levitating (feat. DaBaby),Dua Lipa,2020-10-01,203064,77,0.00883,0.702,0.825,0.0,0.0674,-3.787,0.0601,102.977,4
23,2021,I WANNA BE YOUR SLAVE,Teatro d'ira - Vol. I,Måneskin,2021-03-19,173346,83,0.00165,0.75,0.608,0.0,0.178,-4.008,0.0387,132.507,4
24,2021,Astronaut In The Ocean,Astronaut In The Ocean,Masked Wolf,2021-01-06,132780,78,0.175,0.778,0.695,0.0,0.15,-6.865,0.0913,149.996,4
25,2021,MONEY,LALISA,LISA,2021-09-10,168227,79,0.161,0.831,0.554,6.12e-05,0.152,-9.998,0.218,140.026,4
26,2021,positions,Positions,Ariana Grande,2020-10-30,172324,84,0.468,0.737,0.802,0.0,0.0931,-4.771,0.0878,144.015,4
27,2021,traitor,SOUR,Olivia Rodrigo,2021-05-21,229226,87,0.691,0.38,0.339,0.0,0.12,-7.885,0.0338,100.607,4
28,2021,love nwantiti (ah ah ah),CKay The First,CKay,2019-08-30,145800,83,0.365,0.727,0.739,0.00137,0.161,-3.805,0.0411,93.005,4
29,2021,Need to Know,Need to Know,Doja Cat,2021-06-11,210560,67,0.304,0.664,0.609,0.0,0.0926,-6.509,0.0707,130.041,4
30,2021,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,613026,83,0.274,0.631,0.518,0.0,0.088,-8.771,0.0303,93.023,4
31,2021,pov,Positions,Ariana Grande,2020-10-30,201882,77,0.36,0.487,0.534,0.0,0.1,-5.664,0.0555,131.798,4
32,2021,Build a Bitch,Build a Bitch,Bella Poarch,2021-05-14,122772,75,0.217,0.855,0.463,1.77e-05,0.347,-7.454,0.0367,102.931,4
33,2021,Streets,Hot Pink,Doja Cat,2019-11-07,226986,83,0.21,0.749,0.463,0.0382,0.338,-8.433,0.0842,90.035,4
34,2021,Up,Up,Cardi B,2021-02-05,156944,73,0.0012,0.868,0.795,0.0193,0.0461,-6.044,0.269,166.0,4
35,2021,DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,205090,81,0.401,0.731,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,4
36,2021,Todo De Ti,Todo De Ti,Rauw Alejandro,2021-05-20,199604,81,0.31,0.78,0.718,0.000163,0.0932,-3.605,0.0506,127.949,4
37,2021,Baila Conmigo (with Rauw Alejandro),Revelación - EP,Selena Gomez,2021-03-12,186087,74,0.0215,0.823,0.544,0.00315,0.0966,-7.132,0.0715,149.903,4
38,2021,Shivers,Shivers,Ed Sheeran,2021-09-13,207853,75,0.281,0.788,0.859,0.0,0.0424,-2.724,0.0856,141.02,4
39,2021,Solar Power,Solar Power,Lorde,2021-06-10,192621,2,0.266,0.735,0.47,0.000105,0.32,-9.405,0.1,87.971,4
40,2021,We're Good,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,165506,76,0.0319,0.722,0.588,0.0,0.183,-5.932,0.0544,134.01,4
41,2021,WITHOUT YOU (with Miley Cyrus),WITHOUT YOU (with Miley Cyrus),The Kid LAROI,2021-04-30,161384,71,0.173,0.655,0.469,0.0,0.0956,-6.257,0.0292,92.56,4
42,2021,late at night,late at night,Roddy Ricch,2021-06-04,174682,69,0.343,0.643,0.403,0.0,0.138,-11.254,0.41,98.54,4
43,2021,Calling My Phone,Destined 2 Win,Lil Tjay,2021-04-02,205458,81,0.451,0.907,0.393,1.35e-06,0.135,-7.636,0.0539,104.949,4
44,2021,RAPSTAR,Hall of Fame,Polo G,2021-06-11,165925,82,0.41,0.789,0.536,0.0,0.129,-6.862,0.242,81.039,4
45,2021,Girls Want Girls (with Lil Baby),Certified Lover Boy,Drake,2021-09-03,221979,78,0.181,0.767,0.438,0.0,0.142,-8.726,0.29,86.975,4
46,2021,Whoopty,Whoopty,CJ,2020-08-20,123262,73,0.2,0.719,0.648,0.0,0.127,-7.6,0.125,140.201,4
47,2021,Mood (feat. iann dior),El Dorado,24kGoldn,2021-03-26,140533,83,0.174,0.701,0.716,0.0,0.324,-3.671,0.0361,91.007,4
48,2021,LA NOCHE DE ANOCHE,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,203200,82,0.0303,0.856,0.618,0.0,0.0866,-4.892,0.286,81.993,4
49,2021,Anyone,Anyone,Justin Bieber,2021-01-01,190779,74,0.181,0.686,0.538,3.13e-06,0.113,-8.026,0.0345,115.884,4
50,2021,willow,evermore,Taylor Swift,2020-12-11,214706,78,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,4
51,2021,Hold On,Hold On,Justin Bieber,2021-03-05,170813,74,0.0106,0.658,0.634,0.0,0.132,-5.797,0.0413,139.98,4
52,2021,Love Story (Taylor’s Version),Love Story (Taylor’s Version),Taylor Swift,2021-02-12,235766,75,0.135,0.626,0.79,3.97e-06,0.0989,-4.302,0.0311,119.082,4
53,2021,Afterglow,Afterglow,Ed Sheeran,2020-12-21,185486,75,0.698,0.641,0.324,0.0,0.328,-5.851,0.0299,110.184,4
54,2021,GIRL LIKE ME,TRANSLATION,Black Eyed Peas,2020-11-02,222522,75,0.0206,0.965,0.485,0.0237,0.0655,-8.784,0.191,124.025,4
55,2021,BICHOTA,BICHOTA,KAROL G,2020-10-23,178946,75,0.212,0.863,0.666,0.000493,0.103,-4.158,0.152,163.908,4
56,2021,Bandido,Bandido,Myke Towers,2020-12-10,232853,74,0.122,0.713,0.617,0.0,0.0962,-4.637,0.0887,168.021,4
57,2021,Prisoner (feat. Dua Lipa),Prisoner (feat. Dua Lipa),Miley Cyrus,2020-11-20,169333,8,0.0103,0.781,0.67,0.0,0.0761,-3.912,0.0452,127.99,4
58,2021,Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,91,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4
59,2021,Beautiful Mistakes (feat. Megan Thee Stallion),Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,2021-03-03,227395,31,0.0377,0.713,0.676,0.0,0.154,-5.483,0.027,99.048,4
60,2021,Therefore I Am,Therefore I Am,Billie Eilish,2020-11-12,174321,74,0.218,0.889,0.34,0.13,0.055,-7.773,0.0697,94.009,4
61,2021,test drive,Positions (Deluxe),Ariana Grande,2021-02-19,122174,65,0.0251,0.698,0.708,0.0,0.124,-4.943,0.0454,115.036,4
62,2021,The Business,The Business,Tiësto,2020-09-16,164000,82,0.414,0.798,0.62,0.0192,0.112,-7.079,0.232,120.031,4
63,2021,Lemonade,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2020-08-14,195428,74,0.256,0.799,0.66,0.0,0.111,-6.153,0.079,140.04,4
64,2021,Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,89,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4
65,2021,Lost Cause,Lost Cause,Billie Eilish,2021-06-02,212496,3,0.705,0.671,0.336,0.00751,0.0577,-8.494,0.241,75.051,4
66,2021,Selfish Love (with Selena Gomez),Selfish Love (with Selena Gomez),DJ Snake,2021-03-04,168648,61,0.0206,0.723,0.646,0.352,0.0994,-7.973,0.102,110.971,4
67,2021,What You Know Bout Love,LOVE,Various Artists,2021-05-14,160000,27,0.655,0.584,0.547,1.64e-06,0.134,-8.502,0.382,83.917,4
68,2021,Dynamite,BE,BTS,2020-11-20,199053,9,0.0112,0.746,0.765,0.0,0.0936,-4.41,0.0993,114.044,4
69,2021,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),Joel Corry,2020-07-03,166028,79,0.168,0.734,0.874,1.14e-05,0.0489,-3.158,0.0662,122.953,4
70,2021,Save Your Tears,After Hours,The Weeknd,2020-03-20,215626,89,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,0.0309,118.051,4
71,2021,Body,Good News,Megan Thee Stallion,2020-11-20,171067,71,0.0166,0.914,0.732,0.0,0.107,-6.1,0.241,94.066,4
72,2021,Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat),Saweetie,2021-01-07,155883,73,0.00302,0.84,0.766,3.61e-06,0.0684,-4.12,0.136,94.018,4
73,2021,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",34+35 (Remix),Ariana Grande,2021-01-15,182437,66,0.205,0.88,0.662,0.0,0.227,-5.766,0.304,109.988,4
74,2021,What’s Next,Scary Hours 2,Drake,2021-03-05,178153,75,0.0136,0.781,0.594,0.0,0.162,-6.959,0.0485,129.895,4
75,2021,On The Ground,R,ROSÉ,2021-03-12,168085,70,0.0174,0.311,0.607,0.0,0.131,-6.578,0.11,188.7,4
