,Year,Title,Album,Artist,Release_Date,Duration,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time_Signature
24,2017,Stay With Me,In The Lonely Hour,Sam Smith,2014-01-01,172723,0,0.568,0.479,0.419,0.000217,0.11,-6.517,0.0389,85.014,4
25,2017,Me And My Broken Heart,Let The Road,Rixton,2014-01-01,193733,79,0.00489,0.545,0.783,0.0,0.132,-4.261,0.0345,174.084,4
26,2017,Counting Stars,Native,OneRepublic,2013-01-01,257266,0,0.0603,0.662,0.71,0.0,0.119,-4.945,0.0364,121.979,4
27,2017,Galway Girl,÷ (Deluxe),Ed Sheeran,2017-03-03,170826,78,0.0735,0.624,0.876,0.0,0.327,-3.374,0.1,99.943,4
28,2017,New Man,÷ (Deluxe),Ed Sheeran,2017-03-03,189280,65,0.0559,0.78,0.745,0.0,0.0595,-3.97,0.145,94.026,4
29,2017,Bibia Be Ye Ye,÷ (Deluxe),Ed Sheeran,2017-03-03,176746,61,0.52,0.738,0.677,0.0,0.133,-5.121,0.0824,127.067,4
30,2017,Castle on the Hill,÷ (Deluxe),Ed Sheeran,2017-03-03,261153,78,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,4
31,2017,Cocoa Butter Kisses,For Your Health,The Stairwells,2016-10-14,144000,0,0.599,0.767,0.704,0.0,0.0703,-6.386,0.115,120.038,4
32,2017,Mr. Brightside,Hot Fuss,The Killers,2004-06-15,222586,18,0.00101,0.356,0.924,0.0,0.0953,-3.74,0.0808,148.017,4
33,2017,Stacy's Mom,Welcome Interstate Managers,Fountains Of Wayne,2003-01-01,197986,74,0.00207,0.774,0.75,1.78e-05,0.0808,-4.927,0.0412,118.015,4
34,2017,Closing Time,Feeling Strangely Fine,Semisonic,1998-01-01,273533,0,0.0237,0.486,0.867,1.66e-06,0.155,-5.483,0.0295,92.757,4
35,2017,Steal My Girl,FOUR (Deluxe),One Direction,2014-11-17,228133,80,0.00433,0.536,0.768,0.0,0.114,-5.948,0.0347,77.217,4
36,2017,What Makes You Beautiful,Up All Night,One Direction,2012-05-25,198840,0,0.00851,0.726,0.778,0.0,0.082,-2.483,0.0784,125.0,4
37,2017,Superheroes,No Sound Without Silence,The Script,2014-09-15,245466,74,0.00218,0.49,0.885,0.0,0.0741,-4.121,0.0396,166.996,4
38,2017,Waves - Robin Schulz Radio Edit,Waves (Robin Schulz Radio Edit),Mr. Probz,2014-02-07,208133,1,0.00821,0.829,0.51,0.0014,0.0829,-9.334,0.0369,119.993,4
39,2017,Sing,x (Wembley Edition),Ed Sheeran,2013,235382,45,0.304,0.818,0.67,1.22e-06,0.0601,-4.451,0.0472,119.988,4
40,2017,Story of My Life,Midnight Memories (Deluxe),One Direction,2013-11-25,245493,83,0.225,0.6,0.663,0.0,0.119,-5.802,0.0477,121.07,4
41,2017,Best Song Ever,Midnight Memories (Deluxe),One Direction,2013-11-25,200106,77,0.0227,0.652,0.877,0.0,0.0789,-2.986,0.0465,118.491,4
42,2017,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,2014-12-02,199080,83,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,4
43,2017,Team,Pure Heroine,Lorde,2013-09-27,193058,77,0.167,0.69,0.578,0.0,0.305,-7.436,0.0929,99.961,4
44,2017,Royals,Pure Heroine,Lorde,2013-09-27,190185,79,0.121,0.674,0.428,0.0,0.132,-9.504,0.122,84.878,4
45,2017,Burn,Halcyon Days,Ellie Goulding,2013-01-01,231211,62,0.31,0.559,0.777,0.0,0.105,-5.031,0.0432,87.016,4
46,2017,Habits (Stay High) - Hippie Sabotage Remix,Queen Of The Clouds,Tove Lo,2014-01-01,258933,64,0.00108,0.735,0.686,0.874,0.0933,-7.562,0.0366,121.011,4
47,2017,Kiss You,Take Me Home: Yearbook Edition,One Direction,2012-11-09,182960,0,0.0186,0.63,0.934,0.0,0.324,-2.559,0.0589,89.992,4
48,2017,Heart Attack,Demi,Demi Lovato,2013-01-01,210840,78,0.0738,0.504,0.785,0.0,0.239,-4.802,0.104,173.968,4
49,2017,Party In The U.S.A.,The Time Of Our Lives,Miley Cyrus,2009-01-01,202066,75,0.00112,0.652,0.698,0.000115,0.0886,-4.667,0.042,96.021,4
50,2017,Troublemaker (feat. Flo Rida),Right Place Right Time (Deluxe),Olly Murs,2011,185200,0,0.02,0.761,0.856,0.0,0.149,-3.65,0.0731,106.009,4
51,2017,You Belong With Me,Fearless,Taylor Swift,2008-11-11,231133,70,0.162,0.687,0.783,1.35e-05,0.114,-4.44,0.0386,129.964,4
52,2017,Chloe (You're the One I Want),Nothing To Lose (Deluxe Version),Emblem3,2013-07-26,222986,51,0.039,0.71,0.925,0.0,0.127,-3.329,0.0359,118.024,4
53,2017,Love Story,Fearless,Taylor Swift,2008-11-11,235266,69,0.17,0.618,0.741,0.0,0.0822,-3.95,0.031,118.984,4
54,2017,Who Says,When The Sun Goes Down,Selena Gomez & The Scene,2011-01-01,195613,76,0.0843,0.682,0.927,0.0,0.149,-2.915,0.0479,101.019,4
55,2017,One Less Lonely Girl,My World,Justin Bieber,2009-01-01,229106,69,0.159,0.58,0.75,0.0,0.274,-4.421,0.194,86.938,4
56,2017,22,Red,Taylor Swift,2012-10-22,230133,51,0.00215,0.658,0.729,0.0013,0.0752,-6.561,0.0378,104.007,4
57,2017,Say You're Just a Friend (feat. Flo Rida),Say You're Just a Friend (feat. Flo Rida),Austin Mahone,2014,182526,50,0.00222,0.738,0.743,0.0,0.134,-4.73,0.0574,99.975,4
58,2017,Beautiful Soul,Beautiful Soul,Jesse McCartney,2004-01-01,214226,71,0.0759,0.66,0.666,0.0,0.0268,-4.342,0.0472,89.975,4
59,2017,I Know What You Did Last Summer,Handwritten,Shawn Mendes,2015-04-14,223853,72,0.102,0.687,0.761,0.0,0.147,-4.582,0.0876,113.939,4
60,2017,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,Gym Class Heroes,2011-11-11,210960,82,0.0319,0.646,0.795,0.0,0.267,-3.293,0.0976,89.99,4
61,2017,It Girl,Future History (Deluxe Edition),Jason Derulo,2011-09-16,192200,70,0.0165,0.668,0.718,0.0,0.104,-4.736,0.0605,91.993,4
62,2017,Army of Two,Right Place Right Time (Deluxe),Olly Murs,2011,287546,0,0.196,0.471,0.801,1.22e-05,0.232,-3.683,0.0419,184.113,4
63,2017,Dance with Me Tonight,Right Place Right Time (Deluxe),Olly Murs,2011,202693,0,0.314,0.666,0.75,0.0,0.0753,-5.926,0.0598,163.937,4
64,2017,Molly (feat. Brendon Urie of Panic at the Disco),Professional Rapper,Lil Dicky,2015-07-31,244339,0,0.203,0.831,0.514,0.000156,0.115,-6.695,0.0368,114.94,4
65,2017,Keep on Keeping On (feat. Brendon Urie),Keep on Keeping On (feat. Brendon Urie),Travie McCoy,2014-03-24,245514,39,0.00286,0.524,0.873,0.0,0.318,-5.08,0.24,177.977,4
66,2017,Geronimo,Bombs Away,Sheppard,2015-03-10,218227,65,0.456,0.705,0.78,0.00152,0.115,-6.267,0.0805,142.028,4
67,2017,Pretty Brown Eyes,Surfers Paradise,Cody Simpson,2013-07-12,168200,11,0.0181,0.653,0.737,0.0,0.136,-5.446,0.0388,99.033,4
68,2017,One Time,My World,Justin Bieber,2009-01-01,215866,71,0.0631,0.691,0.853,7.13e-05,0.082,-2.528,0.0372,145.999,4
69,2017,We Are Never Ever Getting Back Together,Red,Taylor Swift,2012-10-22,191880,60,0.00957,0.628,0.676,2.65e-05,0.102,-5.911,0.0916,85.984,4
70,2017,Vegas Girl,Contrast,Conor Maynard,2012-05-28,169800,32,0.00168,0.566,0.727,0.0,0.0777,-6.209,0.0575,176.041,4
71,2017,Can't Say No,Contrast,Conor Maynard,2012-05-28,194213,23,0.217,0.697,0.783,0.0,0.0688,-3.943,0.289,187.974,4
72,2017,R U Crazy - Radio Edit,R U Crazy,Conor Maynard,2013-10-04,207666,47,0.0699,0.546,0.586,0.0,0.109,-4.211,0.272,89.089,5
73,2017,Better with You,Better with You,Jesse McCartney,2018-03-23,198459,33,0.221,0.658,0.682,0.0,0.236,-4.31,0.0311,100.989,4
74,2017,Your Smile,Your Smile,Tjan,2017-02-01,215760,23,0.176,0.738,0.641,6.06e-06,0.258,-9.56,0.0549,99.84,4
75,2017,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! At The Disco,2005-09-27,186634,73,0.0807,0.569,0.83,0.0,0.114,-4.106,0.14,170.094,4
76,2017,Don't Threaten Me with a Good Time,Death of a Bachelor,Panic! At The Disco,2016-01-15,213093,68,0.0154,0.559,0.895,0.0,0.175,-4.476,0.0832,183.825,4
77,2017,"The Good, the Bad and the Dirty",Death of a Bachelor,Panic! At The Disco,2016-01-15,171520,58,0.00191,0.531,0.825,0.0,0.329,-5.333,0.0545,156.071,4
78,2017,All The Small Things,Enema Of The State,blink-182,1999-01-01,168000,0,0.0122,0.439,0.891,0.0,0.547,-4.764,0.057,148.599,4
79,2017,Alone Together,Save Rock And Roll,Fall Out Boy,2013-01-01,203413,60,0.0013,0.552,0.915,3.74e-05,0.206,-3.713,0.0559,90.013,4
80,2017,Welcome to the Black Parade,The Black Parade,My Chemical Romance,2006-10-23,311106,78,0.000289,0.217,0.905,0.00011,0.222,-4.103,0.0752,96.95,4
81,2017,SING,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,2010-11-05,270386,59,0.000233,0.606,0.942,7.07e-06,0.106,-3.618,0.0357,110.98,4
82,2017,The Middle,Bleed American (Deluxe Edition),Jimmy Eat World,2001,168253,0,0.0424,0.629,0.897,0.0,0.263,-3.401,0.0483,161.944,4
83,2017,High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,81,0.193,0.579,0.904,0.0,0.064,-2.729,0.0618,82.014,4
84,2017,"Hey Look Ma, I Made It",Pray for the Wicked,Panic! At The Disco,2018-06-22,169666,68,0.0137,0.577,0.833,0.0,0.121,-3.337,0.0695,107.936,4
85,2017,Say Amen (Saturday Night),Pray for the Wicked,Panic! At The Disco,2018-06-22,189186,64,0.167,0.491,0.867,0.0,0.458,-2.313,0.103,167.965,4
86,2017,(Fuck A) Silver Lining,Pray for the Wicked,Panic! At The Disco,2018-06-22,168613,54,0.0272,0.577,0.939,0.0,0.24,-1.352,0.108,105.092,4
87,2017,Beauty And A Beat,Believe (Deluxe Edition),Justin Bieber,2012-06-15,227986,74,0.000688,0.602,0.843,5.27e-05,0.0682,-4.831,0.0593,128.003,4
88,2017,Ready or Not,Hello My Name Is...,Bridgit Mendler,2012-01-01,200946,71,0.00351,0.715,0.872,3.84e-05,0.107,-3.835,0.0509,93.043,4
89,2017,Army of Two,Right Place Right Time,Olly Murs,2012-11-23,287133,0,0.18,0.46,0.806,4.86e-06,0.215,-3.653,0.0446,184.168,4
90,2017,Ms. Jackson,Stankonia,Outkast,2000-10-31,270506,82,0.143,0.843,0.806,0.0,0.0771,-5.946,0.269,94.948,4
91,2017,Hey Ya!,Speakerboxxx/The Love Below,Outkast,2003,235213,81,0.103,0.727,0.974,0.000532,0.174,-2.261,0.0664,79.526,4
92,2017,Here's to Never Growing Up,Avril Lavigne (Expanded Edition),Avril Lavigne,2013-11-01,214320,68,0.0111,0.482,0.873,0.0,0.409,-3.145,0.0853,165.084,4
93,2017,Glad You Came,Battleground (Deluxe Edition),The Wanted,2011-01-01,197935,78,0.0319,0.722,0.851,0.0,0.108,-3.873,0.0639,126.885,4
0,2018,Don't Leave Me Alone (feat. Anne-Marie),Don't Leave Me Alone (feat. Anne-Marie),David Guetta,2018-07-26,183750,58,0.118,0.659,0.738,0.0,0.115,-5.072,0.0477,127.95,4
1,2018,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2018-07-12,173799,75,0.555,0.56,0.68,0.0,0.116,-7.648,0.321,89.391,4
2,2018,Happier,Happier,Marshmello,2018-08-17,214289,83,0.191,0.687,0.792,0.0,0.167,-2.749,0.0452,100.015,4
3,2018,Body,Body,Loud Luxury,2017-10-27,163216,75,0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,0.038,121.958,4
4,2018,Whenever (feat. Conor Maynard),Whenever (feat. Conor Maynard),Kris Kross Amsterdam,2018-06-22,163636,47,0.151,0.733,0.765,0.0,0.231,-5.562,0.0622,109.984,4
5,2018,Be Alright,Be Alright,Dean Lewis,2018-06-29,196373,79,0.697,0.553,0.586,0.0,0.0813,-6.319,0.0362,126.684,4
6,2018,I'm a Mess,Expectations,Bebe Rexha,2018-06-22,195519,73,0.00281,0.63,0.694,0.0,0.0719,-6.257,0.0253,97.005,4
7,2018,Youngblood,Youngblood,5 Seconds of Summer,2018-04-12,203417,68,0.0169,0.596,0.854,0.0,0.124,-5.114,0.463,120.274,4
8,2018,you should see me in a crown,you should see me in a crown,Billie Eilish,2018-07-18,180566,0,0.479,0.697,0.552,0.127,0.147,-10.271,0.196,75.235,4
9,2018,Lucid Dreams,Lucid Dreams,Juice WRLD,2018-05-04,239946,0,0.377,0.437,0.481,0.0,0.33,-9.681,0.237,83.606,4
10,2018,2002,2002,Anne-Marie,2018-04-19,186986,64,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,96.133,4
11,2018,End In Love,End In Love,Jordan Smith,2018-08-06,209946,0,0.00868,0.664,0.824,4.71e-05,0.18,-4.281,0.034,113.037,4
12,2018,New Friends,Love Songs From A Lolita,Maty Noyes,2018-08-10,190546,58,0.033,0.675,0.72,1.3e-05,0.0311,-4.768,0.21,168.039,4
13,2018,Let Me Live (feat. Anne-Marie & Mr Eazi),Let Me Live (feat. Anne-Marie & Mr Eazi),Rudimental,2018-06-15,205760,53,0.00295,0.662,0.844,4.78e-05,0.525,-5.495,0.0669,145.007,4
14,2018,Let Me Down Slowly,Let Me Down Slowly,Alec Benjamin,2018-05-25,169180,0,0.733,0.649,0.548,0.0,0.136,-5.692,0.0318,150.036,4
15,2018,Enemies,I met you when I was 18. (the playlist),Lauv,2018-05-31,194754,44,0.175,0.696,0.693,0.0,0.122,-4.64,0.044,126.025,4
16,2018,Natural,Natural,Imagine Dragons,2018-07-17,189466,0,0.216,0.448,0.612,0.0,0.08,-6.106,0.0708,97.773,4
17,2018,Tie Me Down (with Elley Duhé),Tie Me Down (with Elley Duhé),Gryffin,2018-08-03,218295,64,0.135,0.548,0.839,0.0,0.102,-2.371,0.0644,98.932,4
18,2018,Still New York (feat. Joey Bada$$),Still New York (feat. Joey Bada$$),MAX,2018-06-26,224914,0,0.23,0.662,0.677,0.0,0.369,-6.371,0.0405,99.017,4
19,2018,Finest Hour (feat. Abir),Finest Hour (feat. Abir),Cash Cash,2018-04-12,215781,52,0.0789,0.656,0.729,0.0,0.133,-4.223,0.0765,95.974,4
20,2018,broken,finding it hard to smile,lovelytheband,2018-08-03,204878,69,0.00175,0.666,0.728,4.26e-06,0.0429,-5.808,0.0419,122.996,4
21,2018,lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,89,0.934,0.351,0.296,0.0,0.095,-10.109,0.0333,115.284,4
22,2018,ocean eyes,Ocean Eyes,Billie Eilish,2016-11-18,200560,67,0.819,0.475,0.37,0.0577,0.0841,-7.725,0.0361,144.828,4
23,2018,idontwannabeyouanymore,dont smile at me,Billie Eilish,2017-12-22,203569,80,0.737,0.483,0.412,0.0,0.116,-8.461,0.0402,170.163,3
24,2018,bitches broken hearts,bitches broken hearts,Billie Eilish,2018-03-30,176471,75,0.921,0.778,0.422,0.00924,0.0958,-10.114,0.0482,120.033,4
25,2018,Nevermind,Nevermind,Dennis Lloyd,2017-06-30,156600,74,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0.201,99.977,4
26,2018,FRIENDS,FRIENDS,Marshmello,2018-02-09,202620,79,0.205,0.626,0.88,0.0,0.128,-2.384,0.0504,95.079,4
27,2018,Would You Mind,Would You Mind,PRETTYMUCH,2017-07-21,179689,52,0.00613,0.645,0.753,0.0,0.0685,-4.929,0.122,115.792,4
28,2018,3:15,COSMIC,Bazzi,2018-04-12,167018,66,0.385,0.651,0.654,0.0,0.181,-5.481,0.0466,141.975,4
29,2018,Moment (feat. Wiz Khalifa),Moment (feat. Wiz Khalifa),KYLE,2018-08-24,188351,44,0.0498,0.712,0.656,0.0,0.122,-6.441,0.0787,144.018,4
30,2018,In My Blood,Shawn Mendes,Shawn Mendes,2018-05-25,211360,75,0.0573,0.622,0.712,0.0,0.13,-7.321,0.066,140.025,4
31,2018,In My Feelings,Scorpion,Drake,2018-06-29,217925,75,0.0589,0.835,0.626,6e-05,0.396,-5.833,0.125,91.03,4
32,2018,"10,000 Hours",PRETTYMUCH an EP,PRETTYMUCH,2018-04-19,193095,45,0.0512,0.616,0.803,0.0,0.115,-4.794,0.231,137.924,4
33,2018,Summer on You,Summer on You,PRETTYMUCH,2018-06-21,205791,60,0.636,0.811,0.447,0.0,0.462,-6.55,0.0414,99.995,4
34,2018,Open Arms,Open Arms,PRETTYMUCH,2017-10-27,186042,49,0.146,0.688,0.425,0.0,0.447,-6.394,0.0851,139.794,4
35,2018,Teacher,Teacher,PRETTYMUCH,2017-09-29,194920,46,0.0238,0.515,0.631,0.0,0.357,-4.7,0.126,179.892,4
36,2018,On My Way,PRETTYMUCH an EP,PRETTYMUCH,2018-04-19,232036,40,0.0819,0.686,0.637,0.0,0.114,-3.865,0.0459,105.039,4
37,2018,Thief,Thief,Ansel Elgort,2017-01-27,220680,54,0.0251,0.592,0.741,0.0,0.111,-3.792,0.0842,180.038,4
38,2018,Mine,COSMIC,Bazzi,2018-04-12,131064,75,0.0161,0.71,0.789,2.77e-06,0.451,-3.874,0.0722,142.929,4
39,2018,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2017-09-08,174800,76,0.0337,0.664,0.708,0.0,0.0841,-4.154,0.0474,103.07,4
40,2018,Jump (with Trippie Redd),Jump (with Trippie Redd),Julia Michaels,2018-05-04,207856,54,0.25,0.654,0.547,0.0,0.0961,-6.598,0.127,173.981,4
41,2018,Hello,PRETTYMUCH an EP,PRETTYMUCH,2018-04-19,213451,39,0.191,0.735,0.579,0.0,0.113,-4.156,0.0493,94.975,4
42,2018,Mad at You (with Gallant),Mad at You (with Gallant),Noah Cyrus,2018-09-07,226746,50,0.818,0.359,0.421,0.0,0.153,-4.069,0.0356,161.244,3
43,2018,I2I,A Goofy Movie,Various Artists,1995-01-01,241386,62,0.0394,0.728,0.756,0.0,0.743,-7.993,0.0389,130.136,4
44,2018,Connection,Connection,OneRepublic,2018-06-26,148459,62,0.000837,0.611,0.602,0.0,0.112,-4.89,0.0437,168.154,4
45,2018,No More (feat. French Montana),No More (feat. French Montana),PRETTYMUCH,2017-12-01,203719,42,0.0704,0.61,0.848,0.0,0.344,-5.116,0.07,152.21,4
46,2018,Beautiful,COSMIC,Bazzi,2018-04-12,178242,67,0.214,0.666,0.677,0.0,0.0979,-5.743,0.0326,100.014,4
47,2018,Playinwitme (feat. Kehlani),Light of Mine,KYLE,2018-05-18,191680,62,0.339,0.689,0.584,0.0,0.297,-5.768,0.119,156.572,4
48,2018,Better Now,beerbongs & bentleys,Post Malone,2018-04-27,231266,81,0.331,0.68,0.578,0.0,0.135,-5.804,0.04,145.038,4
49,2018,rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018-04-27,218146,84,0.124,0.585,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,4
50,2018,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,2018-04-27,221440,77,0.546,0.75,0.56,0.0,0.111,-8.094,0.105,140.06,4
51,2018,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,79,0.0689,0.556,0.538,0.0,0.196,-5.408,0.0382,143.95,4
52,2018,Hit This Hard,Stoney (Deluxe),Post Malone,2016-12-09,249026,57,0.294,0.628,0.553,0.00551,0.0825,-8.967,0.0472,140.026,4
53,2018,Candy Paint,beerbongs & bentleys,Post Malone,2018-04-27,227533,76,0.64,0.664,0.667,1.22e-06,0.0753,-5.941,0.154,180.064,4
54,2018,Doesn't Matter (feat. A$AP Ferg),Doesn't Matter (feat. A$AP Ferg),Gallant,2018-06-18,238417,0,0.0348,0.764,0.658,0.0,0.0731,-5.002,0.0758,131.017,4
55,2018,Habits,bloom (Deluxe),Machine Gun Kelly,2017-05-12,200116,53,0.0152,0.664,0.597,0.00218,0.0915,-8.835,0.0437,143.99,4
56,2018,Your Body,Parallel Universe,Plain White T's,2018-08-24,188720,27,0.191,0.746,0.456,0.0,0.0971,-6.626,0.0391,78.994,4
57,2018,Undercover,Undercover,Ljay Currie,2018-08-24,171800,30,0.224,0.75,0.55,0.0,0.318,-5.105,0.066,131.964,4
58,2018,I'll Find You (feat. Tori Kelly),All Things Work Together,Lecrae,2017-09-22,217506,59,0.126,0.736,0.681,0.0,0.396,-5.856,0.101,135.118,4
59,2018,I Don't Know About You,I Don't Know About You,Chris Lane,2018-06-29,207933,0,0.601,0.594,0.808,0.0,0.119,-5.749,0.0615,144.028,4
60,2018,Never Be the Same (feat. Kane Brown),Never Be the Same (feat. Kane Brown),Camila Cabello,2018-04-27,225539,50,0.238,0.6,0.671,0.0,0.164,-4.875,0.0893,129.782,4
61,2018,Found You,Kane Brown (Deluxe Edition),Kane Brown,2017-10-06,191733,55,0.0528,0.46,0.821,0.0,0.0818,-5.333,0.0404,164.144,4
62,2018,What Ifs (feat. Lauren Alaina),Kane Brown,Kane Brown,2016-12-02,188253,72,0.00898,0.612,0.799,0.0,0.172,-4.603,0.0275,125.976,4
63,2018,Meant to Be (feat. Florida Georgia Line),All Your Fault: Pt. 2,Bebe Rexha,2017-08-11,163870,74,0.047,0.643,0.783,0.0,0.083,-6.458,0.0856,154.084,4
64,2018,Speechless,Dan + Shay,Dan + Shay,2018-06-22,213386,71,0.356,0.616,0.438,0.0,0.24,-5.968,0.0298,135.929,4
65,2018,Keeping Score (feat. Kelly Clarkson),Keeping Score (feat. Kelly Clarkson),Dan + Shay,2018-06-15,220213,38,0.225,0.567,0.622,0.0,0.138,-4.29,0.0317,135.97,4
66,2018,Noticed,Noticed,Lil Mosey,2018-07-20,165000,0,0.462,0.699,0.558,0.0,0.116,-7.622,0.0603,79.992,4
67,2018,Drew Barrymore,Drew Barrymore,Bryce Vine,2017-12-01,191146,63,0.46,0.758,0.574,0.00272,0.102,-6.889,0.0572,151.985,4
68,2018,The Way I Am,Voicenotes,Charlie Puth,2018-05-11,186080,64,0.314,0.755,0.769,2.38e-06,0.0628,-5.658,0.186,114.966,4
69,2018,Creep On Me,Creep On Me,GASHI,2018-08-22,194777,57,0.347,0.449,0.597,1.03e-05,0.197,-4.401,0.14,134.598,5
70,2018,Jackie Chan,Light Of Day,Preme,2018-05-04,223173,54,0.538,0.749,0.641,0.0,0.0775,-5.268,0.0444,140.08,4
71,2018,You'll Be in My Heart,"The Kingdom Classics, Vol. 1",The Lost Bros,2018-05-25,211554,30,0.648,0.678,0.59,0.0,0.0933,-5.163,0.03,96.542,4
72,2018,Just Got Paid,Just Got Paid,Sigala,2018-09-07,218250,59,0.0348,0.732,0.922,0.0,0.146,-1.829,0.0975,120.033,4
73,2018,Stole Your Car,Stole Your Car,Charlotte Lawrence,2018-09-13,215786,0,0.0729,0.659,0.712,3.04e-05,0.367,-5.61,0.0782,101.034,4
74,2018,Better,Better,Khalid,2018-09-14,229412,71,0.0984,0.442,0.585,0.391,0.14,-10.332,0.0964,97.565,4
75,2018,8 Letters,8 Letters,Why Don't We,2018-08-09,190026,0,0.649,0.607,0.478,0.0,0.0928,-5.702,0.031,88.979,4
76,2018,Wake Up in the Sky,Wake Up in the Sky,Gucci Mane,2018-09-14,204664,75,0.00381,0.8,0.578,0.0,0.359,-5.144,0.0485,143.01,4
77,2018,Medicine,Medicine,Robinson,2018-09-07,225587,48,0.134,0.529,0.817,0.0,0.0905,-4.05,0.052,77.053,4
78,2018,You Say,You Say,Lauren Daigle,2018-07-13,274693,0,0.669,0.494,0.637,0.0,0.0882,-6.381,0.0333,147.924,4
79,2018,Missin You Crazy,ZOO,Russ,2018-09-07,226693,70,0.0991,0.716,0.729,0.0,0.0842,-6.313,0.117,131.975,4
80,2018,Self Care,Swimming,Mac Miller,2018-08-03,345133,79,0.367,0.52,0.538,0.00187,0.119,-8.109,0.206,141.894,4
81,2018,I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-12,242946,79,0.559,0.703,0.444,0.0,0.0973,-9.331,0.0417,150.96,4
82,2018,Can't Help Falling in Love,Blue Hawaii,Elvis Presley,1961-10-20,182360,80,0.941,0.396,0.293,0.000196,0.105,-14.062,0.0275,100.307,3
83,2018,Photograph,All the Right Reasons,Nickelback,2005-09-26,258920,69,0.000932,0.515,0.876,0.000166,0.136,-3.756,0.0292,145.916,4
84,2018,Sweet Victory,Rise,Trip Lee,2014-10-27,308274,0,0.554,0.52,0.622,0.0,0.0996,-7.195,0.0919,147.205,4
85,2018,Unsteady,VHS,X Ambassadors,2015-06-30,193546,74,0.178,0.389,0.665,0.000732,0.116,-6.169,0.0644,117.055,4
86,2018,Crowns & Thorns (Oceans),Tomorrow We Live,KB,2015-04-21,291715,0,0.266,0.762,0.654,0.0,0.0973,-6.989,0.0606,130.096,4
87,2018,Love Lies,Love Lies,Will Shepard,2018,203333,22,0.0357,0.656,0.557,0.0,0.111,-7.633,0.0397,143.814,4
88,2018,ABCD (Friend Zone),ABCD (Friend Zone),PnB Rock,2018-07-20,168787,0,0.352,0.856,0.412,0.0,0.0873,-7.598,0.0588,140.001,4
89,2018,Saul to Paul,The Awakening,The Red Jumpsuit Apparatus,2018-03-30,253431,26,0.611,0.353,0.43,0.0,0.126,-6.623,0.0289,89.417,4
90,2018,Live A Little,Live A Little,FOOL,2017-06-23,222491,35,0.45,0.735,0.458,0.0,0.14,-7.296,0.117,88.496,4
91,2018,There's No Way (feat. Julia Michaels),There's No Way (feat. Julia Michaels),Lauv,2018-09-27,174860,4,0.49,0.755,0.625,0.0,0.157,-7.114,0.0896,147.02,4
92,2018,Younger,Younger,Ruel,2018-06-05,222320,62,0.202,0.745,0.477,0.0,0.12,-7.706,0.088,136.055,4
93,2018,Your Smile,Your Smile,Tjan,2017-02-01,215760,23,0.176,0.738,0.641,6.06e-06,0.258,-9.56,0.0549,99.84,4
94,2018,Love Somebody,Love Somebody,Taylor Henderson,2018-09-21,185142,0,0.512,0.87,0.318,0.0,0.11,-9.664,0.135,105.033,4
95,2018,Think About You,Think About You,Clinton Sparks,2018-09-07,224000,40,0.311,0.593,0.592,0.000319,0.108,-5.798,0.078,150.097,4
96,2018,Stay With Me (feat. Jeremy Zucker),In the Shape of a Dream,ayokay,2018-08-31,189786,55,0.489,0.694,0.695,0.000159,0.131,-6.612,0.0705,100.035,4
97,2018,Nobody Knows (feat. Jackson Guthy),Nobody Knows (feat. Jackson Guthy),Jez Dior,2018-10-12,218240,28,0.0809,0.458,0.781,0.0,0.119,-5.852,0.079,89.381,4
98,2018,Only Fools Fall in Love,Only Fools Fall in Love,Life of Dillon,2018-06-01,186597,42,0.487,0.644,0.674,0.0019,0.327,-4.929,0.0338,74.952,4
99,2018,Candy Paint - Acoustic,Candy Paint (Acoustic),Adam Christopher,2018-01-03,225000,0,0.497,0.622,0.524,0.0,0.0874,-6.881,0.0329,90.007,4
0,2019,It Ain't My Fault,It Ain't My Fault,Sage The Gemini,2018-11-23,168640,34,0.204,0.815,0.578,0.0,0.284,-9.974,0.233,92.577,4
1,2019,Say Love,Say Love,James TW,2018-03-30,219440,0,0.119,0.753,0.457,1.15e-06,0.355,-7.533,0.0541,84.038,4
